path,filename,n_voxels,true_min,true_max,frac_le_4096,frac_le_2048,frac_le_1500,frac_le_1024,frac_le_1000,frac_ge_1000,frac_ge_1500,frac_ge_2000,frac_ge_3000,pct_0.1_all,pct_1_all,pct_5_all,pct_25_all,pct_50_all,pct_75_all,pct_95_all,pct_99_all,pct_99.9_all,pct_0.1_body,pct_1_body,pct_5_body,pct_25_body,pct_50_body,pct_75_body,pct_95_body,pct_99_body,pct_99.9_body
../../ncct_cect/vindr_ds/cropped_volumes/1.2.840.113619.2.278.3.717616.260.1578649380.289/1.2.840.113619.2.278.3.717616.260.1578649380.289_1.2.840.113619.2.278.3.717616.260.1578649380.417.4198401_crop.nii.gz,1.2.840.113619.2.278.3.717616.260.1578649380.289_1.2.840.113619.2.278.3.717616.260.1578649380.417.4198401_crop.nii.gz,6453248,-1200.0,-700.0,0.0,0.0,0.0,0.503342,0.554261,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1026.0,-963.8,-784.7,-700.0,-700.0,-999.8,-998.4,-992.8,-974.7,-960.5,-934.0,-700.0,-700.0,-700.0
../../ncct_cect/vindr_ds/cropped_volumes/1.2.840.113619.2.278.3.717616.260.1578649380.289/1.2.840.113619.2.278.3.717616.260.1578649380.289_1.2.840.113619.2.278.3.717616.260.1578649380.417.4202498_crop.nii.gz,1.2.840.113619.2.278.3.717616.260.1578649380.289_1.2.840.113619.2.278.3.717616.260.1578649380.417.4202498_crop.nii.gz,7040628,-1200.0,-700.0,0.0,0.0,0.0,0.512858,0.556171,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1032.7,-954.8,-803.4,-700.0,-700.0,-999.8,-998.0,-990.8,-968.2,-949.8,-917.2,-700.0,-700.0,-700.0
../../ncct_cect/vindr_ds/cropped_volumes/1.2.840.113619.2.278.3.717616.260.1578649381.693/1.2.840.113619.2.278.3.717616.260.1578649381.693_1.2.840.113619.2.278.3.717616.260.1578649381.698.3_crop.nii.gz,1.2.840.113619.2.278.3.717616.260.1578649381.693_1.2.840.113619.2.278.3.717616.260.1578649381.698.3_crop.nii.gz,8324160,-1200.0,-700.0,0.0,0.0,0.0,0.5688,0.621336,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1072.9,-973.3,-805.7,-700.0,-700.0,-999.9,-998.8,-994.3,-978.7,-964.4,-944.4,-700.0,-700.0,-700.0
../../ncct_cect/vindr_ds/cropped_volumes/1.2.840.113619.2.278.3.717616.260.1578649381.693/1.2.840.113619.2.278.3.717616.260.1578649381.693_1.2.840.113619.2.278.3.717616.260.1578649381.790.4198401_crop.nii.gz,1.2.840.113619.2.278.3.717616.260.1578649381.693_1.2.840.113619.2.278.3.717616.260.1578649381.790.4198401_crop.nii.gz,8662500,-1200.0,-700.0,0.0,0.0,0.0,0.556593,0.598826,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1066.3,-963.8,-778.5,-700.0,-700.0,-999.8,-998.1,-991.6,-972.0,-955.7,-925.3,-700.0,-700.0,-700.0
../../ncct_cect/vindr_ds/cropped_volumes/1.2.840.113619.2.278.3.717616.260.1578649381.693/1.2.840.113619.2.278.3.717616.260.1578649381.693_1.2.840.113619.2.278.3.717616.260.1578649381.790.4202498_crop.nii.gz,1.2.840.113619.2.278.3.717616.260.1578649381.693_1.2.840.113619.2.278.3.717616.260.1578649381.790.4202498_crop.nii.gz,8554140,-1200.0,-700.0,0.0,0.0,0.0,0.560431,0.600617,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1069.7,-960.8,-803.3,-700.0,-700.0,-999.8,-998.0,-990.8,-969.6,-950.7,-908.0,-700.0,-700.0,-700.0
../../ncct_cect/vindr_ds/cropped_volumes/1.2.840.113619.2.278.3.717616.260.1578649386.487/1.2.840.113619.2.278.3.717616.260.1578649386.487_1.2.840.113619.2.278.3.717616.260.1578649386.492.3_crop.nii.gz,1.2.840.113619.2.278.3.717616.260.1578649386.487_1.2.840.113619.2.278.3.717616.260.1578649386.492.3_crop.nii.gz,3425304,-1200.0,-700.0,0.0,0.0,0.0,0.520335,0.582499,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1036.2,-973.4,-900.8,-700.0,-700.0,-999.9,-998.9,-994.9,-980.8,-969.0,-956.2,-700.0,-700.0,-700.0
../../ncct_cect/vindr_ds/cropped_volumes/1.2.840.113619.2.278.3.717616.260.1578649386.487/1.2.840.113619.2.278.3.717616.260.1578649386.487_1.2.840.113619.2.278.3.717616.260.1578649386.582.4202498_crop.nii.gz,1.2.840.113619.2.278.3.717616.260.1578649386.487_1.2.840.113619.2.278.3.717616.260.1578649386.582.4202498_crop.nii.gz,6211898,-1200.0,-700.0,0.0,0.0,0.0,0.505847,0.54379,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1028.4,-951.1,-763.4,-700.0,-700.0,-999.8,-997.6,-989.0,-964.8,-947.4,-911.9,-700.0,-700.0,-700.0
../../ncct_cect/vindr_ds/cropped_volumes/1.2.840.113619.2.278.3.717616.260.1578649386.487/1.2.840.113619.2.278.3.717616.260.1578649386.487_1.2.840.113619.2.278.3.717616.260.1578649386.755.11_crop.nii.gz,1.2.840.113619.2.278.3.717616.260.1578649386.487_1.2.840.113619.2.278.3.717616.260.1578649386.755.11_crop.nii.gz,5781376,-1200.0,-700.0,0.0,0.0,0.0,0.467899,0.503518,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1002.0,-949.8,-749.1,-700.0,-700.0,-999.7,-997.4,-988.2,-964.8,-949.6,-927.0,-700.0,-700.0,-700.0
../../ncct_cect/vindr_ds/cropped_volumes/1.2.840.113619.2.278.3.717616.260.1578649416.931/1.2.840.113619.2.278.3.717616.260.1578649416.931_1.2.840.113619.2.278.3.717616.260.1578649416.936.3_crop.nii.gz,1.2.840.113619.2.278.3.717616.260.1578649416.931_1.2.840.113619.2.278.3.717616.260.1578649416.936.3_crop.nii.gz,8821980,-1200.0,-700.0,0.0,0.0,0.0,0.470534,0.683436,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1019.9,-989.0,-901.5,-700.0,-700.0,-1000.0,-999.5,-997.5,-987.0,-974.8,-955.0,-700.0,-700.0,-700.0
../../ncct_cect/vindr_ds/cropped_volumes/1.2.840.113619.2.278.3.717616.260.1578649416.931/1.2.840.113619.2.278.3.717616.260.1578649416.931_1.2.840.113619.2.278.3.717616.260.1578649417.37.4198401_crop.nii.gz,1.2.840.113619.2.278.3.717616.260.1578649416.931_1.2.840.113619.2.278.3.717616.260.1578649417.37.4198401_crop.nii.gz,8749440,-1200.0,-700.0,0.0,0.0,0.0,0.440545,0.636713,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1114.8,-1016.0,-974.9,-840.0,-700.0,-700.0,-999.9,-999.3,-996.4,-979.3,-961.3,-923.1,-700.0,-700.0,-700.0
../../ncct_cect/vindr_ds/cropped_volumes/1.2.840.113619.2.278.3.717616.260.1578649416.931/1.2.840.113619.2.278.3.717616.260.1578649416.931_1.2.840.113619.2.278.3.717616.260.1578649417.37.4202498_crop.nii.gz,1.2.840.113619.2.278.3.717616.260.1578649416.931_1.2.840.113619.2.278.3.717616.260.1578649417.37.4202498_crop.nii.gz,8763080,-1200.0,-700.0,0.0,0.0,0.0,0.441714,0.624757,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1117.0,-1015.4,-969.7,-856.3,-700.0,-700.0,-999.9,-999.3,-996.1,-976.4,-956.2,-910.6,-700.0,-700.0,-700.0
../../ncct_cect/vindr_ds/cropped_volumes/1.2.840.113619.2.278.3.717616.260.1578649417.892/1.2.840.113619.2.278.3.717616.260.1578649417.892_1.2.840.113619.2.278.3.717616.260.1578649417.897.3_crop.nii.gz,1.2.840.113619.2.278.3.717616.260.1578649417.892_1.2.840.113619.2.278.3.717616.260.1578649417.897.3_crop.nii.gz,6816537,-1200.0,-700.0,0.0,0.0,0.0,0.508799,0.599952,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1119.2,-1027.2,-977.6,-844.7,-700.0,-700.0,-999.9,-999.2,-996.3,-984.2,-970.7,-947.2,-700.0,-700.0,-700.0
../../ncct_cect/vindr_ds/cropped_volumes/1.2.840.113619.2.278.3.717616.260.1578649417.892/1.2.840.113619.2.278.3.717616.260.1578649417.892_1.2.840.113619.2.278.3.717616.260.1578649417.998.4198401_crop.nii.gz,1.2.840.113619.2.278.3.717616.260.1578649417.892_1.2.840.113619.2.278.3.717616.260.1578649417.998.4198401_crop.nii.gz,8513362,-1200.0,-700.0,0.0,0.0,0.0,0.53498,0.596296,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1159.3,-1040.9,-964.0,-800.7,-700.0,-700.0,-999.9,-998.7,-993.6,-974.1,-954.3,-905.7,-700.0,-700.0,-700.0
../../ncct_cect/vindr_ds/cropped_volumes/1.2.840.113619.2.278.3.717616.260.1578649417.892/1.2.840.113619.2.278.3.717616.260.1578649417.892_1.2.840.113619.2.278.3.717616.260.1578649417.998.4202498_crop.nii.gz,1.2.840.113619.2.278.3.717616.260.1578649417.892_1.2.840.113619.2.278.3.717616.260.1578649417.998.4202498_crop.nii.gz,8299200,-1200.0,-700.0,0.0,0.0,0.0,0.502788,0.561545,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1125.4,-1025.3,-952.7,-819.3,-700.0,-700.0,-999.8,-998.4,-992.4,-969.2,-945.5,-896.6,-700.0,-700.0,-700.0
../../ncct_cect/vindr_ds/cropped_volumes/1.2.840.113619.2.278.3.717616.260.1578649418.868/1.2.840.113619.2.278.3.717616.260.1578649418.868_1.2.840.113619.2.278.3.717616.260.1578649418.873.3_crop.nii.gz,1.2.840.113619.2.278.3.717616.260.1578649418.868_1.2.840.113619.2.278.3.717616.260.1578649418.873.3_crop.nii.gz,5807520,-1200.0,-700.0,0.0,0.0,0.0,0.51151,0.674979,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1103.8,-1026.5,-989.7,-954.1,-725.3,-700.0,-1000.0,-999.6,-997.8,-988.8,-977.6,-965.2,-801.4,-700.0,-700.0
../../ncct_cect/vindr_ds/cropped_volumes/1.2.840.113619.2.278.3.717616.260.1578649418.868/1.2.840.113619.2.278.3.717616.260.1578649418.868_1.2.840.113619.2.278.3.717616.260.1578649418.976.4202498_crop.nii.gz,1.2.840.113619.2.278.3.717616.260.1578649418.868_1.2.840.113619.2.278.3.717616.260.1578649418.976.4202498_crop.nii.gz,11013093,-1200.0,-700.0,0.0,0.0,0.0,0.548419,0.658369,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1040.2,-978.9,-880.9,-700.0,-700.0,-999.9,-999.2,-996.1,-980.3,-956.4,-910.5,-727.2,-700.0,-700.0
../../ncct_cect/vindr_ds/cropped_volumes/1.2.840.113619.2.278.3.717616.260.1578649418.868/1.2.840.113619.2.278.3.717616.260.1578649418.868_1.2.840.113619.2.278.3.717616.260.1578649419.700.11_crop.nii.gz,1.2.840.113619.2.278.3.717616.260.1578649418.868_1.2.840.113619.2.278.3.717616.260.1578649419.700.11_crop.nii.gz,6909760,-1200.0,-700.0,0.0,0.0,0.0,0.495999,0.609511,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1022.9,-967.6,-907.4,-711.4,-700.0,-999.9,-999.1,-995.6,-977.5,-951.7,-928.2,-810.8,-700.0,-700.0
../../ncct_cect/vindr_ds/cropped_volumes/1.2.840.113619.2.278.3.717616.286.1587944966.46/1.2.840.113619.2.278.3.717616.286.1587944966.46_1.2.840.113619.2.278.3.717616.286.1587944966.152.4198401_crop.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944966.46_1.2.840.113619.2.278.3.717616.286.1587944966.152.4198401_crop.nii.gz,7522944,-1200.0,-700.0,0.0,0.0,0.0,0.584512,0.650905,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1067.8,-979.3,-818.7,-700.0,-700.0,-999.9,-999.0,-995.3,-981.2,-967.2,-916.4,-700.0,-700.0,-700.0
../../ncct_cect/vindr_ds/cropped_volumes/1.2.840.113619.2.278.3.717616.286.1587944966.46/1.2.840.113619.2.278.3.717616.286.1587944966.46_1.2.840.113619.2.278.3.717616.286.1587944966.152.4202498_crop.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944966.46_1.2.840.113619.2.278.3.717616.286.1587944966.152.4202498_crop.nii.gz,8398247,-1200.0,-700.0,0.0,0.0,0.0,0.592241,0.651335,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1073.2,-974.3,-869.6,-700.0,-700.0,-999.9,-998.9,-994.6,-977.0,-948.7,-909.0,-700.0,-700.0,-700.0
../../ncct_cect/vindr_ds/cropped_volumes/1.2.840.113619.2.278.3.717616.286.1587944966.46/1.2.840.113619.2.278.3.717616.286.1587944966.46_1.2.840.113619.2.278.3.717616.286.1587944966.51.3_crop.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944966.46_1.2.840.113619.2.278.3.717616.286.1587944966.51.3_crop.nii.gz,5660304,-1200.0,-700.0,0.0,0.0,0.0,0.619293,0.692315,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1083.0,-989.2,-930.8,-700.0,-700.0,-999.9,-999.3,-996.7,-986.3,-976.1,-962.0,-720.2,-700.0,-700.0
../../ncct_cect/vindr_ds/cropped_volumes/1.2.840.113619.2.278.3.717616.286.1587944966.506/1.2.840.113619.2.278.3.717616.286.1587944966.506_1.2.840.113619.2.278.3.717616.286.1587944966.511.3_crop.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944966.506_1.2.840.113619.2.278.3.717616.286.1587944966.511.3_crop.nii.gz,5744453,-1200.0,-700.0,0.0,0.0,0.0,0.494729,0.597115,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1022.1,-978.0,-922.2,-700.0,-700.0,-999.9,-999.3,-996.6,-984.4,-972.7,-959.9,-728.8,-700.0,-700.0
../../ncct_cect/vindr_ds/cropped_volumes/1.2.840.113619.2.278.3.717616.286.1587944966.506/1.2.840.113619.2.278.3.717616.286.1587944966.506_1.2.840.113619.2.278.3.717616.286.1587944966.605.4198401_crop.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944966.506_1.2.840.113619.2.278.3.717616.286.1587944966.605.4198401_crop.nii.gz,6963880,-1200.0,-700.0,0.0,0.0,0.0,0.48435,0.557603,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1016.9,-963.7,-825.9,-700.0,-700.0,-999.9,-998.9,-994.7,-975.7,-959.7,-927.4,-700.0,-700.0,-700.0
../../ncct_cect/vindr_ds/cropped_volumes/1.2.840.113619.2.278.3.717616.286.1587944966.506/1.2.840.113619.2.278.3.717616.286.1587944966.506_1.2.840.113619.2.278.3.717616.286.1587944966.605.4202498_crop.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944966.506_1.2.840.113619.2.278.3.717616.286.1587944966.605.4202498_crop.nii.gz,7049000,-1200.0,-700.0,0.0,0.0,0.0,0.469205,0.536174,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1010.6,-956.1,-874.1,-700.0,-700.0,-999.9,-998.8,-994.2,-972.8,-952.6,-921.9,-725.8,-700.0,-700.0
../../ncct_cect/vindr_ds/cropped_volumes/1.2.840.113619.2.278.3.717616.286.1587944967.557/1.2.840.113619.2.278.3.717616.286.1587944967.557_1.2.840.113619.2.278.3.717616.286.1587944967.562.3_crop.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944967.557_1.2.840.113619.2.278.3.717616.286.1587944967.562.3_crop.nii.gz,7892928,-1200.0,-700.0,0.0,0.0,0.0,0.583778,0.635028,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1156.0,-1089.1,-974.9,-891.8,-700.0,-700.0,-999.9,-998.8,-994.5,-978.9,-965.0,-947.3,-701.8,-700.0,-700.0
../../ncct_cect/vindr_ds/cropped_volumes/1.2.840.113619.2.278.3.717616.286.1587944967.557/1.2.840.113619.2.278.3.717616.286.1587944967.557_1.2.840.113619.2.278.3.717616.286.1587944967.658.4198401_crop.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944967.557_1.2.840.113619.2.278.3.717616.286.1587944967.658.4198401_crop.nii.gz,8199360,-1200.0,-700.0,0.0,0.0,0.0,0.570491,0.611579,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1147.7,-1082.3,-966.4,-857.8,-700.0,-700.0,-999.8,-998.2,-991.9,-972.6,-958.8,-937.4,-706.4,-700.0,-700.0
../../ncct_cect/vindr_ds/cropped_volumes/1.2.840.113619.2.278.3.717616.286.1587944967.557/1.2.840.113619.2.278.3.717616.286.1587944967.557_1.2.840.113619.2.278.3.717616.286.1587944967.658.4202498_crop.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944967.557_1.2.840.113619.2.278.3.717616.286.1587944967.658.4202498_crop.nii.gz,8439956,-1200.0,-700.0,0.0,0.0,0.0,0.577412,0.614838,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1088.7,-962.3,-881.3,-700.0,-700.0,-999.8,-998.0,-990.7,-968.9,-953.1,-924.1,-711.3,-700.0,-700.0
../../ncct_cect/vindr_ds/cropped_volumes/1.2.840.113619.2.278.3.717616.286.1587944968.878/1.2.840.113619.2.278.3.717616.286.1587944968.878_1.2.840.113619.2.278.3.717616.286.1587944968.883.3_crop.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944968.878_1.2.840.113619.2.278.3.717616.286.1587944968.883.3_crop.nii.gz,7241546,-1200.0,-700.0,0.0,0.0,0.0,0.695774,0.758336,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1148.2,-1121.8,-1002.1,-955.5,-721.3,-700.0,-999.9,-999.4,-997.3,-988.5,-978.6,-962.5,-753.4,-700.0,-700.0
../../ncct_cect/vindr_ds/cropped_volumes/1.2.840.113619.2.278.3.717616.286.1587944968.878/1.2.840.113619.2.278.3.717616.286.1587944968.878_1.2.840.113619.2.278.3.717616.286.1587944968.981.4198401_crop.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944968.878_1.2.840.113619.2.278.3.717616.286.1587944968.981.4198401_crop.nii.gz,9134292,-1200.0,-700.0,0.0,0.0,0.0,0.667714,0.716515,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1144.2,-1114.4,-989.4,-892.3,-700.0,-700.0,-999.9,-999.0,-995.1,-980.6,-966.3,-930.5,-710.7,-700.0,-700.0
../../ncct_cect/vindr_ds/cropped_volumes/1.2.840.113619.2.278.3.717616.286.1587944968.878/1.2.840.113619.2.278.3.717616.286.1587944968.878_1.2.840.113619.2.278.3.717616.286.1587944968.981.4202498_crop.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944968.878_1.2.840.113619.2.278.3.717616.286.1587944968.981.4202498_crop.nii.gz,9293616,-1200.0,-700.0,0.0,0.0,0.0,0.6701,0.715008,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1143.9,-1113.8,-986.8,-899.3,-700.0,-700.0,-999.9,-998.8,-994.3,-975.8,-954.7,-923.7,-734.7,-700.0,-700.0
../../ncct_cect/vindr_ds/cropped_volumes/1.2.840.113619.2.278.3.717616.286.1587944973.161/1.2.840.113619.2.278.3.717616.286.1587944973.161_1.2.840.113619.2.278.3.717616.286.1587944973.166.3_crop.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944973.161_1.2.840.113619.2.278.3.717616.286.1587944973.166.3_crop.nii.gz,4524288,-1200.0,-700.0,0.0,0.0,0.0,0.576166,0.6443,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1078.6,-981.0,-924.2,-700.0,-700.0,-999.9,-999.1,-995.8,-983.4,-971.7,-958.4,-712.6,-700.0,-700.0
